x1,deal_number,acquiror_name,target_name,deal_type,deal_status,deal_value_th_usd,announced_date,completed_date,withdrawn_date_10,withdrawn_date_11,initial_stake_percent,acquired_stake_percent,target_ticker,target_stock_exchange_s_listed,deal_completed,cik,sec_name
2209,1909486026,PHOENIX CORPORATE GLOBAL INTERNATIONAL SA,METRO EASTWEST LLC,Acquisition 98%,Completed Assumed,3846.59163839895,2016-09-19T00:00:00Z,NA,NA,NA,0.00000,98.00000,NA,NA,0,NA,NA
2210,1941038128,MR SHUXIANG ZHANG,CHINA COMMERCIAL CREDIT INC.,Minority stake 12.77%,Completed,3824,2018-02-08T00:00:00Z,2018-02-08T00:00:00Z,NA,NA,0.00000,12.77000,BYU,NASDAQ National Market / Boerse Berlin / Boerse Stuttgart,1,NA,NA
2211,1941029313,LRAD CORPORATION,GENASYS HOLDING SL,Acquisition 100%,Completed,3795.02153173103,2018-01-19T00:00:00Z,2018-01-19T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
2212,1909649375,BLACKSTREET CAPITAL HOLDINGS LLC,CARTESIAN INC.,Acquisition 100%,Completed,3779,2018-03-22T00:00:00Z,2018-06-28T00:00:00Z,NA,NA,0.00000,100.00000,CRTN,OTC Bulletin Board,1,NA,NA
2213,1941072638,ILLINOIS AMERICAN WATER COMPANY,GOVERNMENT OF FARMINGTON'S REGIONAL WATER SYSTEM,Acquisition 100%,Completed,3750,2018-04-05T00:00:00Z,2018-04-05T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
2214,1909405652,ALPHA INFRASTRUCTURE LLC,GB MINERALS LTD,Minority stake 18.303%,Completed Assumed,3726.3561482292,2016-02-22T00:00:00Z,NA,NA,NA,Unknown %,18.30300,GBL,TSX Venture Exchange,0,NA,NA
2215,1941134457,NA,INFOSONICS CORPORATION,Minority stake 49.147%,Completed,3715,2018-06-01T00:00:00Z,2018-06-06T00:00:00Z,NA,NA,Unknown %,49.14700,SIMPQ,OTC Bulletin Board,1,NA,NA
2216,1941038740,VALUEACT SPRING FUND LP,FLEX FUEL ENERGY DEVELOPMENT SAS,Minority stake 10%,Completed,3687.09075793663,2018-02-13T00:00:00Z,2018-02-13T00:00:00Z,NA,NA,Unknown %,10.00000,NA,NA,1,NA,NA
2217,1941084933,ENGAGE:BDR LTD,ADCEL INC.,Acquisition 100%,Completed,3515,2018-05-03T00:00:00Z,2018-07-30T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
2218,1941342415,MCLOUD TECHNOLOGIES CORPORATION,CONSTRUCTION SYSTEMS ASSOCIATES INC.,Acquisition 100%,Completed,3500,2019-12-16T00:00:00Z,2020-01-27T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
2219,1941081545,SIGMATRON INTERNATIONAL INC.,PETZILA INC.'S ASSETS,Acquisition 100%,Completed,3500,2018-04-30T00:00:00Z,2018-04-30T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
2220,1941065106,URBANIMMERSIVE INC.,TOURBUZZ LLC,Acquisition 100%,Completed Assumed,3500,2018-07-13T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
2221,1941144138,FUSE MEDICAL INC.,PALM SPRINGS PARTNERS LLC,Acquisition 100%,Completed,3400,2018-10-12T00:00:00Z,2018-10-12T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
2222,1909581080,DERMOVIVA SKIN ESSENTIALS INC.,D&A COSMETICS (PTY) LTD,Acquisition 100%,Completed,3391.76814911698,2017-05-17T00:00:00Z,2018-04-05T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
2223,1909157233,NET ELEMENT INC.,PAYSTAR INC.,Acquisition 51%,Completed Assumed,3390,2016-07-21T00:00:00Z,NA,NA,NA,0.00000,51.00000,NA,NA,0,NA,NA
NA,NA,NA,NEXCHARGE INC.,NA,NA,NA,NA,NA,NA,NA,0.00000,51.00000,NA,NA,0,NA,NA
2224,1941163611,AIR T INC.,WORTHINGTON AVIATION PARTS INC.'S ASSETS,Acquisition 100%,Completed,3350,2018-04-12T00:00:00Z,2018-05-04T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
2225,1909477876,POYDRAS GAMING FINANCE CORPORATION,AURORA A&W ENTERPRISES LLC,Acquisition increased from 50% to 100%,Completed Assumed,3350,2016-08-12T00:00:00Z,NA,NA,NA,50.00000,50.00000,NA,NA,0,NA,NA
2226,1943038762,TECNOS GLOBAL COMPANY OF AMERICA INC.,LIRIK INC.,Acquisition 95%,Completed,3345,2018-06-13T00:00:00Z,2018-06-13T00:00:00Z,NA,NA,0.00000,95.00000,NA,NA,1,NA,NA
2227,1907162668,MINGHUA USA INC.,"MH INDUSTRIES, LLC",Acquisition 100%,Completed Assumed,3306,2016-07-02T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
2228,1941136444,PRUDENT GROWTH PARTNERS LLC,BRIARCLIFF APARTMENTS,Institutional buy-out 100%,Completed,3300,2018-09-25T00:00:00Z,2018-09-25T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
2229,1941136815,NA,JONES SODA COMPANY,Minority stake 27.29%,Completed Assumed,3281,2018-05-18T00:00:00Z,NA,NA,NA,Unknown %,27.29000,JSDA,OTC Bulletin Board / Canadian Securities Exchange,0,0001083522,JONES SODA CO
2230,1941087037,ZORDAN SRL,WOODWAYS INC.,Acquisition increased from 25% to 100%,Completed,3235,2018-05-14T00:00:00Z,2018-05-14T00:00:00Z,NA,NA,25.00000,75.00000,NA,NA,1,NA,NA
2231,1943043744,SETHNESS PRODUCTS COMPANY,SAYAJI SETHNESS LTD,Acquisition increased from 60% to 100%,Completed Assumed,3200,2018-07-04T00:00:00Z,NA,NA,NA,60.00000,40.00000,NA,NA,0,NA,NA
2232,1941055334,GRAND BANKS YACHTS LTD,STUART YARD CORPORATION,Acquisition 100%,Completed Assumed,3200,2018-02-26T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
2233,1941171517,KORDSA INC.,ADVANCED HONEYCOMB TECHNOLOGIES CORPORATION,Acquisition 100%,Completed,3181,2018-10-01T00:00:00Z,2018-10-01T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
2234,1941031064,SPAR MARKETING FORCE INC.,RESOURCE PLUS INC.,Acquisition 51%,Completed,3150,2018-01-09T00:00:00Z,2018-01-09T00:00:00Z,NA,NA,Unknown %,51.00000,NA,NA,1,NA,NA
NA,NA,NA,MOBEX OF NORTH FLORIDA INC.,NA,NA,NA,NA,NA,NA,NA,Unknown %,51.00000,NA,NA,0,NA,NA
NA,NA,NA,LEASEX LLC,NA,NA,NA,NA,NA,NA,NA,Unknown %,51.00000,NA,NA,0,NA,NA
2235,1943027735,MATRIX MANAGEMENT CORPORATION,"BEIJING ZHUFENG TECHNOLOGY CO., LTD",Minority stake 20%,Completed,3132.22839985672,2018-04-09T00:00:00Z,2019-04-15T00:00:00Z,NA,NA,Unknown %,20.00000,NA,NA,1,NA,NA
2236,1941030912,BARNA CAPITAL GROUP LTD,CHINA AUTO LOGISTICS INC.,Minority stake 19.5%,Completed,3092,2018-01-08T00:00:00Z,2018-01-08T00:00:00Z,NA,NA,0.00000,19.50000,CALIQ,OTC Bulletin Board / Boerse Duesseldorf,1,NA,NA
2237,1941113591,LOTTOGOPHER HOLDINGS INC.,PLASMANET INC.,Acquisition 88%,Completed,3089.7204833983,2018-07-19T00:00:00Z,2018-07-19T00:00:00Z,NA,NA,0.00000,88.00000,NA,NA,1,NA,NA
2238,1909654736,BIG UN LTD,TIPSLY LLC,Acquisition 100%,Completed Assumed,3033.23997694738,2017-11-16T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
2239,1941104128,GENOMMA LAB INTERNACIONAL SAB DE CV,SHEFFIELD PHARMACEUTICALS LLC'S CHERACOL D AND ROSE MILK BRANDS,Acquisition 100%,Completed,3020,2018-06-14T00:00:00Z,2018-06-14T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
NA,NA,NA,DR REDDYS LABORATORIES LTD'S BUFFERIN BRAND,NA,NA,NA,NA,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
2240,1941194732,SLAC USA LLC,OKL CAN LINE INC.'S ASSETS,Acquisition 100%,Completed,3000,2018-04-23T00:00:00Z,2018-05-07T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
NA,NA,NA,ALLCAN GLOBAL SERVICE INC.'S ASSETS,NA,NA,NA,NA,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
2241,1941055335,VALENCE MEDIA GROUP LLC,DICK CLARK PRODUCTIONS LLC,Acquisition 100%,Completed,3000,2018-02-01T00:00:00Z,2018-02-01T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
NA,NA,NA,BILLBOARD-HOLLYWOOD REPORTER MEDIA GROUP,NA,NA,NA,NA,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
NA,NA,NA,MEDIA RIGHTS CAPITAL,NA,NA,NA,NA,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
2242,1939052574,PROGRESSIVE CARE INC.,FAMILY PHYSICIANS RX,Acquisition 100%,Completed,3000,2019-04-23T00:00:00Z,2019-06-01T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
2243,1907144873,"REALITY SQUARED GAME CO., LTD","SUPER MACHINE KING, INC.",Minority stake 33.75%,Completed Assumed,3000,2016-03-03T00:00:00Z,NA,NA,NA,Unknown %,33.75000,NA,NA,0,NA,NA
2244,1941212896,MOBIVITY HOLDINGS CORPORATION,BELLY INC.'S ASSETS,Acquisition 100%,Completed,3000,2018-11-14T00:00:00Z,2018-11-14T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
2245,1941077194,GENERATIONS COFFEE COMPANY LLC,STEEP N BREW COFFEE COMPANY'S ASSETS,Acquisition 100%,Completed,2850,2018-04-24T00:00:00Z,2018-04-24T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
2246,1907198261,MR FAY YEH,GOLDEN BEST TECHNOLOGY LTD,Acquisition 100%,Completed Assumed,2815.63904289542,2016-12-06T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
2247,1941154318,CONNECT AIRWAYS LTD,FLYBE GROUP PLC,Acquisition 100%,Completed,2813.70488301379,2019-01-11T00:00:00Z,2019-03-11T00:00:00Z,NA,NA,0.00000,100.00000,FLYBF,London Stock Exchange,1,NA,NA
2248,1941101575,FORCHT BANCORP INC.,MW BANCORP INC.,Acquisition 100%,Completed,2674,2018-10-31T00:00:00Z,2018-10-31T00:00:00Z,NA,NA,0.00000,100.00000,MWBC,OTC Bulletin Board,1,NA,NA
2249,1907158753,"FUJIAN FOXIT SOFTWARE DEVELOPMENT JOINT STOCK CO., LTD",SUMILUX TECHNOLOGIES INC.,Acquisition 62.24%,Completed Assumed,2617,2016-05-26T00:00:00Z,NA,NA,NA,0.00000,62.24000,NA,NA,0,NA,NA
2250,1909429036,NA,ENDURANCE EXPLORATION GROUP INC.,Minority stake 21.579%,Completed Assumed,2565,2016-04-18T00:00:00Z,NA,NA,NA,Unknown %,21.57900,EXPL,OTC Bulletin Board,0,NA,NA
2251,1941037069,STANDARD DIVERSIFIED OPPORTUNITIES INC.,INTERBORO LLC,Acquisition 100%,Completed,2500,2016-11-30T00:00:00Z,2018-01-02T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
2252,1943048264,AMERICAN PATRIOT OIL & GAS LTD,PEAK ENERGY ASSETS,Acquisition 100%,Completed Assumed,2500,2018-02-07T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
2253,1941164511,MEDICI VENTURES INC.,GRAINCHAIN INC.,Minority stake 10%,Completed,2500,2018-12-04T00:00:00Z,2018-12-04T00:00:00Z,NA,NA,0.00000,10.00000,NA,NA,1,NA,NA
2254,1941085735,IN HOUSE REALTY LLC,FORSALEBYOWNER.COM LLC'S ASSETS,Acquisition 100%,Completed,2500,2018-05-23T00:00:00Z,2018-05-23T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
2255,1939046650,INCUMAKER INC.,SKYAUCTION.COM INC.,Acquisition 100%,Completed,2500,2018-05-30T00:00:00Z,2018-12-06T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
2256,1909637218,MAGNEGAS CORPORATION,GREEN ARC SUPPLY LLC'S ASSETS,Acquisition 100%,Completed,2500,2018-02-21T00:00:00Z,2018-02-21T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
2257,1941282458,LAKE MICHIGAN CREDIT UNION,"CITIZENS COMMUNITY FEDERAL NA'S ROCHESTER HILLS, MICHIGAN BRANCH",Acquisition 100%,Completed,2450,2018-12-03T00:00:00Z,2019-05-17T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
2258,1943012548,SEQUOIA CAPITAL OPERATIONS LLC,"BEIJING TIANJI SHUCE DATA TECHNOLOGY CO., LTD",Minority stake 10%,Completed,2361.19182902553,2018-01-16T00:00:00Z,2018-01-16T00:00:00Z,NA,NA,Unknown %,10.00000,NA,NA,1,NA,NA
2259,1941041281,SKYFII LTD,SOCIALBON INC.,Acquisition 100%,Completed Assumed,2358.82501118361,2018-02-05T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
2260,1943005218,CALVERA CAPITAL PTE LTD,MARATHWADA REFRACTORIES LTD,Acquisition 75%,Completed,2347.77253353026,2017-11-21T00:00:00Z,2018-04-16T00:00:00Z,NA,NA,0.00000,75.00000,502250,Bombay Stock Exchange,1,NA,NA
2261,1941230422,RELIANCE GLOBAL HOLDINGS LLC,SOUTHWESTERN MONTANA FINANCIAL CENTER INC.,Acquisition 100%,Completed,2338,2019-04-03T00:00:00Z,2019-04-03T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
2262,1943033835,TRON GROUP INC.,TALK FOCUS SDN BHD,Acquisition 64.015%,Completed,2331,2018-01-26T00:00:00Z,2018-01-26T00:00:00Z,NA,NA,Unknown %,64.01500,NA,NA,1,NA,NA
2263,1941119367,MEMORIAL SLOAN KETTERING CANCER CENTER,RALPH LAUREN CENTER FOR CANCER CARE AND PREVENTION'S ASSETS,Acquisition 100%,Completed Assumed,2300,2018-08-07T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
2264,1941151857,LEMAITRE VASCULAR INC.,CARDIAL SAS' ASSETS,Acquisition 100%,Completed,2294.46074279451,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
2265,1941046577,MACFARMS LLC,ROYAL HAWAIIAN MACADAMIA NUT INC.'S ASSETS,Acquisition 100%,Completed Assumed,2286.21357267208,2018-02-28T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
2266,1941154801,RIGHTCROWD LTD,OFFSITE VISION HOLDINGS INC.,Acquisition 100%,Completed,2278,2018-10-29T00:00:00Z,2018-10-29T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
2267,1941134276,DOMINION ENERGY INC.,DOMINION ENERGY MIDSTREAM PARTNERS LP,Acquisition increased from 15% to 100%,Completed,2259,2019-01-28T00:00:00Z,2019-01-28T00:00:00Z,NA,NA,15.00000,85.00000,DM,New York Stock Exchange (NYSE),1,NA,NA
2268,1941736225,BNN TECHNOLOGY PLC,MICRONET ENERTEC TECHNOLOGIES INC.,Minority stake 14.89%,Completed,2247,2018-06-21T00:00:00Z,2018-06-21T00:00:00Z,NA,NA,0.00000,14.89000,TIOG,OTC Bulletin Board / OTC Pink Market,1,NA,NA
2269,1941170818,IDENTIV INC.,"VISCOUNT SYSTEMS INC.'S FREEDOM, LIBERTY, AND ENTERPHONE ASSETS",Acquisition 100%,Completed,2199.65413141425,2018-12-20T00:00:00Z,2019-01-03T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
2270,1941070874,ROBLON US INC.,NEPTCO INC.' ASSETS,Acquisition 100%,Completed Assumed,2100,2018-04-18T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
2271,1909324383,PARK PLACE ENERGY CORPORATION,TIWAY OIL BV'S THREE UNDISCLOSED OIL AND GAS EXTRACTION SUBSIDIARIES IN TURKEY,Acquisition 100%,Completed Assumed,2100,2015-12-24T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
2272,1941188512,GROWLIFE INC.,EZ-CLONE ENTERPRISES INC.,Acquisition 51%,Completed,2040,2018-10-16T00:00:00Z,2018-10-16T00:00:00Z,NA,NA,0.00000,51.00000,NA,NA,1,NA,NA
2273,1943121782,"ZHEJIANG JINGHUA LASER TECHNOLOGY CO., LTD",FRESTAMP INC,Acquisition 58%,Completed,2000,2018-12-26T00:00:00Z,2019-07-30T00:00:00Z,NA,NA,0.00000,58.00000,NA,NA,1,NA,NA
2274,1941110553,ROBO 3D INC.,MYSTEMKITS INC.'S BUSINESS,Acquisition 100%,Completed,2000,2018-06-14T00:00:00Z,2018-08-27T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
2275,1941083540,ILLINOIS AMERICAN WATER COMPANY,SUNDALE UTILITIES INC.,Acquisition 100%,Completed,2000,2018-05-18T00:00:00Z,2018-05-18T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
2276,1941076452,CVENT INC.,QUICKMOBILE INC.,Acquisition 100%,Completed Assumed,2000,2018-05-01T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
2277,1941071616,PLATINEX INC.,GLAS HUIS INC.,Acquisition 51%,Completed Assumed,2000,2018-04-04T00:00:00Z,NA,NA,NA,0.00000,51.00000,NA,NA,0,NA,NA
2278,1941044856,LOOMIS AB,SEQUEL INTERNATIONAL LOGISTICS (USA) INC.,Acquisition 100%,Completed,2000,2018-01-18T00:00:00Z,2018-01-18T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
2279,1941031605,PARADOX INTERACTIVE AB,BUILDER BOX LLC,Minority stake 33%,Completed,2000,2018-01-11T00:00:00Z,2018-01-11T00:00:00Z,NA,NA,0.00000,33.00000,NA,NA,1,NA,NA
2280,1941214518,CANNABICS PHARMACEUTICALS INC.,EROLL GROW TECH LTD,Minority stake 20%,Completed,2000,2018-08-14T00:00:00Z,2018-09-18T00:00:00Z,NA,NA,Unknown %,20.00000,NA,NA,1,NA,NA
2281,1909439389,CASCADIA GOLDFIELDS COMPANY LTD,MONARCH GOLD CORPORATION'S OPERATIONS,Acquisition 100%,Completed Assumed,1953.80158912641,2016-05-13T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
NA,NA,NA,MONARCH GOLD CORPORATION'S ASSETS,NA,NA,NA,NA,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
2282,1941068180,NUTRIBAND INC.,4P THERAPEUTICS LLC,Acquisition 100%,Completed,1900,2018-04-05T00:00:00Z,2018-04-05T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
2283,1907167029,"SEINE TECH (USA) CO., LTD","NINESTAR TECHNOLOGY CO., LTD",Acquisition 100%,Completed Assumed,1850,2016-04-21T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
2284,1941080330,BOXLIGHT CORPORATION,COHUBORATE LTD,Acquisition 100%,Completed,1800,2018-05-14T00:00:00Z,2018-05-14T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
2285,1941046042,ENWAVE CORPORATION,NUTRADRIED LLP,Acquisition increased from 51% to 100%,Completed,1800,2018-02-21T00:00:00Z,2018-02-21T00:00:00Z,NA,NA,51.00000,49.00000,NA,NA,1,NA,NA
2286,1941282040,XSPAND PRODUCTS LAB,EDISON NATION LLC,Acquisition 100%,Completed,1719,2018-07-02T00:00:00Z,2018-09-05T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
2287,1909431914,NA,COVENTRY LANDS GROUP INC.,Acquisition 50%,Completed Assumed,1713.56948505794,2016-04-26T00:00:00Z,NA,NA,NA,Unknown %,50.00000,NA,NA,0,NA,NA
2288,1941170284,ADDVANTAGE TECHNOLOGIES GROUP INC.,FULTON TECHNOLOGIES INC.'S ASSETS,Acquisition 100%,Completed Assumed,1700,2018-12-27T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
NA,NA,NA,MILL CITY COMMUNICATIONS INC.'S ASSETS,NA,NA,NA,NA,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
2289,1941083926,SWK TECHNOLOGIES INC.,INFO SYS MANAGEMENT INC.,Acquisition 100%,Completed,1700,2018-05-21T00:00:00Z,2018-05-21T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
2290,1941072852,ZENERGY POWER & GAS INC.,ENERTRADE ELECTRIC LLC,Acquisition 87.37%,Completed,1650,2018-04-03T00:00:00Z,2018-04-03T00:00:00Z,NA,NA,0.00000,87.37000,NA,NA,1,NA,NA
2291,1941059482,WATER INTELLIGENCE PLC,"AMERICAN LEAK DETECTION INC.'S FRANCHISE BASED IN LOUISVILLE, KENTUCKY",Acquisition 100%,Completed Assumed,1650,2018-03-06T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
2292,1941030897,GAME LOUNGE LTD,INNOVATIVE GAME SOLUTIONS PARTNERSHIP LLC'S SLOTTRACKER.COM WEBSITE,Acquisition 100%,Completed,1614.07648959592,2018-01-29T00:00:00Z,2018-01-29T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
2293,1941129142,NOVA LEAP HEALTH CORPORATION,HEALTH CARE BUSINESS LOCATED IN THE COMMONWEALTH OF MASSACHUSETTS,Acquisition 100%,Completed Assumed,1600,2018-08-20T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
2294,1941112240,ADDVISE GROUP AB,MERIT CABLES INC.,Acquisition 100%,Completed Assumed,1600,2018-07-24T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
2295,1907246957,NEXUS VENTURE PARTNERS,HASURA TECHNOLOGIES PVT LTD,Minority stake 28.56%,Completed,1600,2017-10-17T00:00:00Z,2018-04-25T00:00:00Z,NA,NA,Unknown %,28.56000,NA,NA,1,NA,NA
2296,1941058906,DLT RESOLUTION INC.,AJD DATA SERVICES LTD,Acquisition 80%,Completed Assumed,1596,2018-01-25T00:00:00Z,NA,NA,NA,0.00000,80.00000,NA,NA,0,NA,NA
2297,1909436639,STEM 7 CAPITAL INC.,GETCARBIDS INC.,Acquisition 100%,Completed Assumed,1592.5081935517,2016-09-08T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
2298,1907167615,"YILING WANZHOU INTERNATIONAL PHARMACEUTICAL CO., LTD",YILING PHARMACEUTICAL INC.,Acquisition 100%,Completed Assumed,1567.14098334698,2016-08-05T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
2299,1941171485,ENERGY & ENVIRONMENTAL SERVICES INC.,PATRIOT CHEMICALS & SERVICES LLC,Acquisition 100%,Completed,1555,2019-05-16T00:00:00Z,2019-05-16T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
2300,1943072884,SHAREROOT LTD,LUDOMADE INC.,Acquisition 100%,Completed Assumed,1500,2018-11-16T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
2301,1941161038,MAGNEGAS APPLIED TECHNOLOGY SOLUTIONS INC.,LOUISIANA WELDING SUPPLY COMPANY,Acquisition 100%,Completed,1500,2018-10-29T00:00:00Z,2018-10-29T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
2302,1909501821,NWP BUILDER SDN BHD,AVIATION AI INC.,Minority stake 30%,Completed Assumed,1500,2016-10-14T00:00:00Z,NA,NA,NA,0.00000,30.00000,NA,NA,0,NA,NA
2303,1909419728,ANALYTIXINSIGHT INC.,EUCLIDES TECHNOLOGIES INC.'S CERTAIN ASSETS,Acquisition 100%,Completed Assumed,1500,2016-11-25T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
2304,1941325743,FLEXPORT INC.,FIELDBOOK INC.,Acquisition 100%,Completed,1500,2018-08-05T00:00:00Z,2018-08-05T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
2305,1941185936,"LC-BIO TECHNOLOGIES (HANGZHOU) CO., LTD",LC SCIENCES LLC,Minority stake 33.45%,Completed Assumed,1472.56032210724,2018-05-23T00:00:00Z,NA,NA,NA,Unknown %,33.45000,NA,NA,0,NA,NA
2306,1941170224,LIFE ON EARTH INC.,WILD POPPY COMPANY INC.,Acquisition 100%,Completed Assumed,1450,2018-12-27T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
2307,1941140189,CARMANAH TECHNOLOGIES CORPORATION,INFORMATION DISPLAY COMPANY,Acquisition 100%,Completed,1450,2018-10-02T00:00:00Z,2018-10-02T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
2308,1941053026,LONG BLOCKCHAIN CORPORATION,HASHCOVE LTD,Acquisition 100%,Completed Assumed,1448,2018-03-15T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
2309,1941373583,HAMMER FIBER OPTICS HOLDINGS CORPORATION,1STPOINT COMMUNICATIONS LLC,Acquisition 100%,Completed,1414,2018-09-12T00:00:00Z,2018-11-01T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
2310,1941154249,DOMIO INC.,UNDISCLOSED RESERVE RENTALS IN CHICAGO,Acquisition 100%,Completed Assumed,1400,2018-10-31T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
2311,1941126477,OMNI-LITE INDUSTRIES CANADA INC.,MONZITE CORPORATION,Acquisition 100%,Completed Assumed,1370,2018-08-27T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
2312,1941373581,HAMMER FIBER OPTICS HOLDINGS CORPORATION,OPEN DATA CENTERS LLC,Acquisition 100%,Completed,1337,2018-09-12T00:00:00Z,2018-11-01T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
2313,1941155244,LADENBURG THALMANN ANNUITY INSURANCE SERVICES LLC,KESTLER FINANCIAL GROUP INC.'S ASSETS,Acquisition 100%,Completed,1335,2018-10-31T00:00:00Z,2018-10-31T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
2314,2007185129,HARTFORD HEALTHCARE CORPORATION,MIDDLESEX CARDIOLOGY ASSOCIATES PC,Acquisition 100%,Completed Assumed,1300,2018-11-14T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
2315,1943068076,"JIANGSU NATA OPTO-ELECTRONIC MATERIAL CO., LTD",SONATA LLC,Acquisition 100%,Completed,1300,2018-08-24T00:00:00Z,2018-10-30T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
2316,1941102869,RAVEN ENERGY LTD,GAS FIELDS LLC,Minority stake 40%,Completed Assumed,1300,2018-06-29T00:00:00Z,NA,NA,NA,0.00000,40.00000,NA,NA,0,NA,NA
